energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
2.999999999999999889e-01,9.195081225951508230e+00,9.195049154327140428e+00,3.139274027332674891e-05,9.072324006622170573e-08,4.974376125166104296e-07,9.072324024071024140e-08
3.009999999999999898e-01,9.202262810269253634e+00,9.202230890318377377e+00,3.133745553308496225e-05,5.181750707716125996e-08,4.788603300085400712e-07,5.181750720432079738e-08
3.019999999999999907e-01,9.171878420345439764e+00,9.171846631323067101e+00,3.124181881220860270e-05,2.454310143582900997e-08,4.981173563152216243e-07,2.454310152311695294e-08
3.029999999999999916e-01,9.104294235674972313e+00,9.104262568177455606e+00,3.110647596499378721e-05,8.746842839546343748e-09,5.435278644425617228e-07,8.746842894795710514e-09
3.039999999999999925e-01,9.000283625521346309e+00,9.000252083053116081e+00,3.093218173698993999e-05,4.247341931524878562e-09,6.017918085718855553e-07,4.247341962595906569e-09
3.049999999999999933e-01,8.861013913915805063e+00,8.860982512803252220e+00,3.071979063627716666e-05,1.083593796895156260e-08,6.596500402738588216e-07,1.083593798339593935e-08
3.059999999999999942e-01,8.688026720080287646e+00,8.687995487750374224e+00,3.047024672425810763e-05,2.827791106881409641e-08,7.055273667636103856e-07,2.827791107356107749e-08
3.069999999999999951e-01,8.483212294184173885e+00,8.483181266006742050e+00,3.018457324728378638e-05,5.631392881888861074e-08,7.309763247478679987e-07,5.631392881997096003e-08
3.079999999999999960e-01,8.248778390864721644e+00,8.248747605915520253e+00,2.986386298902868303e-05,9.466165600864730683e-08,7.317628985971775110e-07,9.466165601098121347e-08
3.089999999999999969e-01,7.987214332019266116e+00,7.987183828238510586e+00,2.950927006269973363e-05,1.430174379373232314e-07,7.084758167500304346e-07,1.430174379445310053e-07
3.099999999999999978e-01,7.701251003505448445e+00,7.701220812792086257e+00,2.912200361061893479e-05,2.010579644573124542e-07,6.665938233660014937e-07,2.010579644716259875e-07
3.109999999999999987e-01,7.393817605485960343e+00,7.393787749274151722e+00,2.870332357632482536e-05,2.684418334147148143e-07,6.160045654533297566e-07,2.684418334369509114e-07
3.119999999999999996e-01,7.067996031621610165e+00,7.067966517433333706e+00,2.825453840618397306e-05,3.448109559534471773e-07,5.700279592235718426e-07,3.448109559830224973e-07
3.130000000000000004e-01,6.726973787057659138e+00,6.726944606420131478e+00,2.777700426718139772e-05,4.297917779341990166e-07,5.440497041233943729e-07,4.297917779692636395e-07
3.140000000000000013e-01,6.373996368600892026e+00,6.373967496571667724e+00,2.727212517112191694e-05,5.229963260979963368e-07,5.539114000859402386e-07,5.229963261355700831e-07
3.150000000000000022e-01,6.012320022628037997e+00,6.012291419000208137e+00,2.674135329669226932e-05,6.240231189974893781e-07,6.142282937506669785e-07,6.240231190337021542e-07
3.160000000000000031e-01,5.645165767613167240e+00,5.645137379696679503e+00,2.618618880844841178e-05,7.324580062247428303e-07,7.368116664426393540e-07,7.324580062550785741e-07
3.170000000000000040e-01,5.275675519752529574e+00,5.275647286463955865e+00,2.560817857909648319e-05,8.478750115889130509e-07,9.293599701003080790e-07,8.478750116085003702e-07
3.180000000000000049e-01,4.906871093528783589e+00,4.906842950388112357e+00,2.500891340803344245e-05,9.698372550415589861e-07,1.194552753900310890e-06,9.698372550454680432e-07
3.190000000000000058e-01,4.541616766173120823e+00,4.541588650715771891e+00,2.439002356435945344e-05,1.097898014783404150e-06,1.529637754308848207e-06,1.097898014766945452e-06
3.200000000000000067e-01,4.182585998232980273e+00,4.182557855307134531e+00,2.375317273073112732e-05,1.231601967518680657e-06,1.926549180315666514e-06,1.231601967477706709e-06
3.210000000000000075e-01,3.832232794543402044e+00,3.832204580979557296e+00,2.310005064965567904e-05,1.370486615152638396e-06,2.372539964541608394e-06,1.370486615083774617e-06
3.220000000000000084e-01,3.492768073797634987e+00,3.492739762006448423e+00,2.243236494564722035e-05,1.514083875118808961e-06,2.851258490568811957e-06,1.514083875019697212e-06
3.230000000000000093e-01,3.166141293751265184e+00,3.166112873918512705e+00,2.175183269351748012e-05,1.661921783825507356e-06,3.344156491079927226e-06,1.661921783694997790e-06
3.240000000000000102e-01,2.854027456093251036e+00,2.853998936784619911e+00,2.106017231556394270e-05,1.813526242667682390e-06,3.832083830520563702e-06,1.813526242505933825e-06
3.249999999999999556e-01,2.557819493370635300e+00,2.557790900518228661e+00,2.035909632115918134e-05,1.968422726601399039e-06,4.296910632189180491e-06,1.968422726410008133e-06
3.259999999999999565e-01,2.278625923159415034e+00,2.278597297559584511e+00,1.965030526573728254e-05,2.126137877726885910e-06,4.723018810029681491e-06,2.126137877508882076e-06
3.269999999999999574e-01,2.017273544813940500e+00,2.017244938406158816e+00,1.893548312535623315e-05,2.286200920120096328e-06,5.098522816512009547e-06,2.286200919879924794e-06
3.279999999999999583e-01,1.774314854209199988e+00,1.774286325514481177e+00,1.821629408601300483e-05,2.448144855057335329e-06,5.416110922770538388e-06,2.448144854800789801e-06
3.289999999999999591e-01,1.550039764154121258e+00,1.550011373318878283e+00,1.749438056253130243e-05,2.611507424238384019e-06,5.673439832304379846e-06,2.611507423972500377e-06
3.299999999999999600e-01,1.344491144420195905e+00,1.344462948332161956e+00,1.677136211552599640e-05,2.775831858308137786e-06,5.873062201876425983e-06,2.775831858041012394e-06
3.309999999999999609e-01,1.157483636950974226e+00,1.157455684867590318e+00,1.604883484525002513e-05,2.940667454504079852e-06,6.021913629934932194e-06,2.940667454244683635e-06
3.319999999999999618e-01,9.886251596543124132e-01,9.885974897154192753e-01,1.532837081753517911e-05,3.105570046769141005e-06,6.130427982271179996e-06,3.105570046527063647e-06
3.329999999999999627e-01,8.373404865815051723e-01,8.373131234761383990e-01,1.461151711896253207e-05,3.270102441435673197e-06,6.211383365238572813e-06,3.270102441220899523e-06
3.339999999999999636e-01,7.028962831250921139e-01,7.028692370585168936e-01,1.389979423599988326e-05,3.433834890366543543e-06,6.278602558597160426e-06,3.433834890189155786e-06
3.349999999999999645e-01,5.844269815096294618e-01,5.844002484851021917e-01,1.319469358885993251e-05,3.596345661647071467e-06,6.345639615331913344e-06,3.596345661516930784e-06
3.359999999999999654e-01,4.809609032667554462e-01,4.809344665705820865e-01,1.249767420338683351e-05,3.757221747480997831e-06,6.424578475082223421e-06,3.757221747407422008e-06
3.369999999999999662e-01,3.914460701672424769e-01,3.914199028380115353e-01,1.181015865049294072e-05,3.916059723024190609e-06,6.525051134468937329e-06,3.916059723015676233e-06
3.379999999999999671e-01,3.147751915104924914e-01,3.147492594937705279e-01,1.113352850177938482e-05,4.072466742369045722e-06,6.653554735324028155e-06,4.072466742432937417e-06
3.389999999999999680e-01,2.498093717909033729e-01,2.497836374356653399e-01,1.046911962638355102e-05,4.226061632793296988e-06,6.813112345896806545e-06,4.226061632935508737e-06
3.399999999999999689e-01,1.954001464579092906e-01,1.953745720029855804e-01,9.818217679225964400e-06,4.376476029285199083e-06,7.003285185695510906e-06,4.376476029509939794e-06
3.409999999999999698e-01,1.504095225636492283e-01,1.503840732900001143e-01,9.182054104051421775e-06,4.523355480881652073e-06,7.220508583010994544e-06,4.523355481191234991e-06
3.419999999999999707e-01,1.137277733389179951e-01,1.137024201214363733e-01,8.561802902858217662e-06,4.666360459806555513e-06,7.458693658756174180e-06,4.666360460201154282e-06
3.429999999999999716e-01,8.428880900117984021e-02,8.426353007399289829e-02,7.958578319546899676e-06,4.805167213630868163e-06,7.710014439655121804e-06,4.805167214108482937e-06
3.439999999999999725e-01,6.108301834049514878e-02,6.105780018256249525e-02,7.373433466860011666e-06,4.939468418134975856e-06,7.965787628976741267e-06,4.939468418691319801e-06
3.449999999999999734e-01,4.316754498179461302e-02,4.314238232450862132e-02,6.807359810062239071e-06,5.068973611534132382e-06,8.217350252235220884e-06,5.068973612162699439e-06
3.459999999999999742e-01,2.967402702740622525e-02,2.964892207291382892e-02,6.261287325027537210e-06,5.193409415821431446e-06,8.456848335030639480e-06,5.193409416513592042e-06
3.469999999999999751e-01,1.981388762775212337e-02,1.978884863740334316e-02,5.736085085238449958e-06,5.312519574544093755e-06,8.677866113706686111e-06,5.312519575289250661e-06
3.479999999999999760e-01,1.288131576317371428e-02,1.285635522377196437e-02,5.232562008992627670e-06,5.426064855062772460e-06,8.875847681844404880e-06,5.426064855848663181e-06
3.489999999999999769e-01,8.254120277785822329e-03,8.229252875917497656e-03,4.751467515823572842e-06,5.533822874708336417e-06,9.048288602271259117e-06,5.533822875521311017e-06
3.499999999999999778e-01,5.392675404004843021e-03,5.367916035399150111e-03,4.293491894738290099e-06,5.635587912855465237e-06,9.194700884419180998e-06,5.635587913680894609e-06
3.509999999999999787e-01,3.837202352118129853e-03,3.812564366271034393e-03,3.859266266214097604e-06,5.731170764655842053e-06,9.316378050746715515e-06,5.731170765478526191e-06
3.519999999999999796e-01,3.203648982221374460e-03,3.179142817263962487e-03,3.449362111670429383e-06,5.820398678194356655e-06,9.416005488548157939e-06,5.820398678999000685e-06
3.529999999999999805e-01,3.178438349575653590e-03,3.154070655041712416e-03,3.064290433844446063e-06,5.903115397372849630e-06,9.497173304579431557e-06,5.903115398144496645e-06
3.539999999999999813e-01,3.512357474256500630e-03,3.488130757248163356e-03,2.704500685823027134e-06,5.979181310851047496e-06,9.563853700087343709e-06,5.979181311575495294e-06
3.549999999999999822e-01,4.013850691890284879e-03,3.989763462313785682e-03,2.370379655047823262e-06,6.048473686096627222e-06,9.619902548594780957e-06,6.048473686760939916e-06
3.559999999999999831e-01,4.541968227541338596e-03,4.518015566880204462e-03,2.062250505525964327e-06,6.110886950090267986e-06,9.668636254835531580e-06,6.110886950683089405e-06
3.569999999999999840e-01,4.999201171449802264e-03,4.975375611757414454e-03,1.780372165821300793e-06,6.166332966860415314e-06,9.712521592332748580e-06,6.166332967372320522e-06
3.579999999999999849e-01,5.324409896959502765e-03,5.300702475276515210e-03,1.524939206322039942e-06,6.214741258297927249e-06,9.752999959645134180e-06,6.214741258721662257e-06
3.589999999999999858e-01,5.486025284506353648e-03,5.462426633558005798e-03,1.296082284888558601e-06,6.256059118942813158e-06,9.790450425243005028e-06,6.256059119273543948e-06
3.599999999999999867e-01,5.475672062006743494e-03,5.452173409638074592e-03,1.093869166148737271e-06,6.290251586829086937e-06,9.824280028626449559e-06,6.290251587064414713e-06
3.609999999999999876e-01,5.302332288397593012e-03,5.278926262900782498e-03,9.183062481529968784e-07,6.317301249205606488e-06,9.853116750107152776e-06,6.317301249345704890e-06
3.619999999999999885e-01,4.987135589999584957e-03,4.963816762199571922e-03,7.693404716796502837e-07,6.337207881523383533e-06,9.875071565239546624e-06,6.337207881570885141e-06
3.629999999999999893e-01,4.558832221544768283e-03,4.535597352513191099e-03,6.468614505304383184e-07,6.349987937600349795e-06,9.888031705886052525e-06,6.349987937560302077e-06
3.639999999999999902e-01,4.049976265096018324e-03,4.026824265886867239e-03,5.507036503865040787e-07,6.355673925592359943e-06,9.889947707700796423e-06,6.355673925472030443e-06
3.649999999999999911e-01,3.493820064051638471e-03,3.470751706627691474e-03,4.806484597029450472e-07,6.354313715995902558e-06,9.879081532443416159e-06,6.354313715804576450e-06
3.659999999999999920e-01,2.921897925180052483e-03,2.898915368413070189e-03,4.364260351189167168e-07,6.345969832868254232e-06,9.854191066377979155e-06,6.345969832616977673e-06
3.669999999999999929e-01,2.362257653370691737e-03,2.339363862588839452e-03,4.177168589686795263e-07,6.330718777232657124e-06,9.814636368716590526e-06,6.330718776933943331e-06
3.679999999999999938e-01,1.838282886865246716e-03,1.815481029206287861e-03,4.241530085337577081e-07,6.308650422728618790e-06,9.760403805300325598e-06,6.308650422396143111e-06
3.689999999999999947e-01,1.368037584818903706e-03,1.345330476279080027e-03,4.553191957928306422e-07,6.279867509383492037e-06,9.692054325615798182e-06,6.279867509031736194e-06
3.699999999999999956e-01,9.640563376943057060e-04,9.414460030273500432e-04,5.107536835359861009e-07,6.244485244040243740e-06,9.610610495695288264e-06,6.244485243684182429e-06
3.709999999999999964e-01,6.335002372008014838e-04,6.109876233251888920e-04,5.899492119050605890e-07,6.202630998005873878e-06,9.517402668041089218e-06,6.202630997660580050e-06
3.719999999999999973e-01,3.785975487241188711e-04,3.561824090795090631e-04,6.923540749242821245e-07,6.154444076392388973e-06,9.413897417220467467e-06,6.154444076072713657e-06
3.729999999999999982e-01,1.972909711594505501e-04,1.749719155861633119e-04,8.173734692206033819e-07,6.100075521623906554e-06,9.301531061098638391e-06,6.100075521344089220e-06
3.739999999999999991e-01,8.401837145616107170e-05,6.179305638505051465e-05,9.643712002332258214e-07,6.039687907256115054e-06,9.181568056591758031e-06,6.039687907029444802e-06
3.750000000000000000e-01,3.056102423604542930e-05,8.426443363530778139e-06,1.132671781001880406e-06,5.973455078328129084e-06,9.054998935018035628e-06,5.973455078166604136e-06
3.760000000000000009e-01,2.690203220813695934e-05,4.854859654355832889e-06,1.321562903187979036e-06,5.901561800768780534e-06,8.922486049141575013e-06,5.901561800682789749e-06
3.770000000000000018e-01,6.204721795449372451e-05,4.008415451642072681e-05,1.530298207986076945e-06,5.824203293900131803e-06,8.784358642288629676e-06,5.824203293898154828e-06
3.780000000000000027e-01,1.247708559493234770e-04,1.028889339543638060e-04,1.758100243947759863e-06,5.741584635073351853e-06,8.640652480776821236e-06,5.741584635161725342e-06
3.790000000000000036e-01,2.042586938557354492e-04,1.824555060612795927e-04,2.004163475457552772e-06,5.653920041801690794e-06,8.491184235212288268e-06,5.653920041984353449e-06
3.800000000000000044e-01,2.906303908501203901e-04,2.689042220837058487e-04,2.267657202893158000e-06,5.561432052136763246e-06,8.335647458969461677e-06,5.561432052415158412e-06
3.810000000000000053e-01,3.753324422778809622e-04,3.536822970911994261e-04,2.547728273403605845e-06,5.464350636396506937e-06,8.173715640111990638e-06,5.464350636769434368e-06
3.820000000000000062e-01,4.514006016900421045e-04,4.298261352533719391e-04,2.843503496653275796e-06,5.362912281090775581e-06,8.005138377371737776e-06,5.362912281554414311e-06
3.830000000000000071e-01,5.135975651893012533e-04,4.920989362916526654e-04,3.154091727155523891e-06,5.257359088085632155e-06,7.829818993773965082e-06,5.257359088633590474e-06
3.840000000000000080e-01,5.584371336585620352e-04,5.370148067646885208e-04,3.478585626619855096e-06,5.147937928576759795e-06,7.647865409476685010e-06,5.147937929200201455e-06
3.850000000000000089e-01,5.841101685672829514e-04,5.627646957416536280e-04,3.816063168188401294e-06,5.034899682927580035e-06,7.459610290897874794e-06,5.034899683615447868e-06
3.860000000000000098e-01,5.903304205762914796e-04,5.690622336381281118e-04,4.165588982348126763e-06,4.918498585216523491e-06,7.265600784642824985e-06,4.918498585955849423e-06
3.870000000000000107e-01,5.781198038458638814e-04,5.569290428415433081e-04,4.526215666139346914e-06,4.798991677143675749e-06,7.066561983117578420e-06,4.798991677919906907e-06
3.880000000000000115e-01,5.495530230309958811e-04,5.284394199135359228e-04,4.896985180071282802e-06,4.676638361810527486e-06,6.863341212970086502e-06,4.676638362607964960e-06
3.890000000000000124e-01,5.074807783400799282e-04,4.864436058275782397e-04,5.276930440743271119e-06,4.551700035631497151e-06,6.656841999693203230e-06,4.551700036433726291e-06
3.900000000000000133e-01,4.552492445650537737e-04,4.342873308141288009e-04,5.665077184309308915e-06,4.424439767890718129e-06,6.447957030043822217e-06,4.424439768681125230e-06
3.910000000000000142e-01,3.964313249578538517e-04,3.755431261683795556e-04,6.060446131732301675e-06,4.295121993229068433e-06,6.237508670521719250e-06,4.295121993991213432e-06
3.920000000000000151e-01,3.345825081868154804e-04,3.137662245643224775e-04,6.462055437916342643e-06,4.164012183007199892e-06,6.026203817844152802e-06,4.164012183725346612e-06
3.930000000000000160e-01,2.730311919854747950e-04,2.522849083115265506e-04,6.868923360629529743e-06,4.031376466799051949e-06,5.814607379061056643e-06,4.031376467458585683e-06
3.940000000000000169e-01,2.147102567488083397e-04,1.940320874449307062e-04,7.280071048306235428e-06,3.897481184245169336e-06,5.603135886493325254e-06,3.897481184832909404e-06
3.950000000000000178e-01,1.620336371028479206e-04,1.414218570278715219e-04,7.694525323713048682e-06,3.762592358851406392e-06,5.392070033055994425e-06,3.762592359355965707e-06
3.960000000000000187e-01,1.168187899617949038e-04,9.627193582194570637e-05,8.111321336062909194e-06,3.626975097370063552e-06,5.181582608634160953e-06,3.626975097782068847e-06
3.970000000000000195e-01,8.025341036282304652e-05,5.977034285027931371e-05,8.529504967893765605e-06,3.490892929526105694e-06,4.971776685285499661e-06,3.490892929838362696e-06
3.980000000000000204e-01,5.290259143530267217e-05,3.248251421397763703e-05,8.948134912689045573e-06,3.354607111606954689e-06,4.762728085214489356e-06,3.354607111814544253e-06
3.990000000000000213e-01,3.475092429704091420e-05,1.439336187271979747e-05,9.366284380231739841e-06,3.218375922725626101e-06,4.554526198537822438e-06,3.218375922825930896e-06
4.000000000000000222e-01,2.527282146811834240e-05,4.977563053476483258e-06,9.783042433099505464e-06,3.082453983905564796e-06,4.347308013738548383e-06,3.082453983898239232e-06
4.010000000000000231e-01,2.352363045892798867e-05,3.290650594457706779e-06,1.019751500259783097e-05,2.947091627450471954e-06,4.141281607084635892e-06,2.947091627337340540e-06
4.020000000000000240e-01,2.824386442293950588e-05,8.073233004524266729e-06,1.060882566957975913e-05,2.812534338010050482e-06,3.936737073030454278e-06,2.812534337794977382e-06
4.030000000000000249e-01,3.796907411284426790e-05,1.786086853071246349e-05,1.101611631965106582e-05,2.679022278230882357e-06,3.734044706330241545e-06,2.679022277919611301e-06
4.040000000000000258e-01,5.113846169915882135e-05,3.109269218401610472e-05,1.141854779008459568e-05,2.546789902210580774e-06,3.533641921037011379e-06,2.546789901810522878e-06
4.050000000000000266e-01,6.619622054403004753e-05,4.621277691945267871e-05,1.181530061647362344e-05,2.416065650478965531e-06,3.336011707625764354e-06,2.416065649999011676e-06
4.060000000000000275e-01,8.168069523962875661e-05,6.175931960409277344e-05,1.220557596244311292e-05,2.287071712207216414e-06,3.141656249228182981e-06,2.287071711657468738e-06
4.070000000000000284e-01,9.629770877024468735e-05,7.643799474058698008e-05,1.258859677927117455e-05,2.160023834734737898e-06,2.951069581525442155e-06,2.160023834126337002e-06
4.080000000000000293e-01,1.089757151729848990e-04,8.917713075060105068e-05,1.296360919960839314e-05,2.035131157972070311e-06,2.764712907486485216e-06,2.035131157316899220e-06
4.090000000000000302e-01,1.189017285504890132e-04,9.916365686449409803e-05,1.332988412669607163e-05,1.912596051895843944e-06,2.582995456196679054e-06,1.912596051206317197e-06
4.100000000000000311e-01,1.255381838421771755e-04,1.058599742772587001e-04,1.368671894368245060e-05,1.792613938932139801e-06,2.406262744082961480e-06,1.792613938220930916e-06
4.110000000000000320e-01,1.286219445438151654e-04,1.090029662004130234e-04,1.403343924201043546e-05,1.675373088855749212e-06,2.234792924400386050e-06,1.675373088135562837e-06
4.120000000000000329e-01,1.281475447693051378e-04,1.085872347840369885e-04,1.436940045672412082e-05,1.561054380962420936e-06,2.068800767335895917e-06,1.561054380245729630e-06
4.130000000000000338e-01,1.243374099048828220e-04,1.048353106840118644e-04,1.469398930137967436e-05,1.449831035653200577e-06,1.908447848886114778e-06,1.449831034951960634e-06
4.140000000000000346e-01,1.176022289130020690e-04,9.815801049679520997e-05,1.500662491495295694e-05,1.341868324155834468e-06,1.753856853616768234e-06,1.341868323481294486e-06
4.150000000000000355e-01,1.084948536028120322e-04,8.910831982213451602e-05,1.530675966484385312e-05,1.237323270054422629e-06,1.605127576362406615e-06,1.237323269416839542e-06
4.160000000000000364e-01,9.766108998361074437e-05,7.833216942834762136e-05,1.559387958894741818e-05,1.136344359013639672e-06,1.462352248880002187e-06,1.136344358422066991e-06
4.170000000000000373e-01,8.579054862581096306e-05,6.651927340170125328e-05,1.586750450042148945e-05,1.039071273349701587e-06,1.325628177526720765e-06,1.039071272811789714e-06
4.180000000000000382e-01,7.357036704447566643e-05,5.435684362190459218e-05,1.612718781535652876e-05,9.456346660310730494e-07,1.195066275630582526e-06,9.456346655529052688e-07
4.190000000000000391e-01,6.164414481988853836e-05,4.248852185662065105e-05,1.637251619117077234e-05,8.561559847428169269e-07,1.070794803025519277e-06,8.561559843287853164e-07
4.199999999999999845e-01,5.057788113043117854e-05,3.148031897834847187e-05,1.660310907845989782e-05,7.707473514915400111e-07,9.529583709870041835e-07,7.707473511442680435e-07
4.209999999999999853e-01,4.083411404311124030e-05,2.179475983055312297e-05,1.681861828953849184e-05,6.895114976756551158e-07,8.417129279480092415e-07,6.895114973959684365e-07
4.219999999999999862e-01,3.275486833076358040e-05,1.377383923219985251e-05,1.701872767315539339e-05,6.125417494038408473e-07,7.372179268136853929e-07,6.125417491908108964e-07
4.229999999999999871e-01,2.655345662927637761e-05,7.630832425157305931e-06,1.720315295921539712e-05,5.399220538123646987e-07,6.396271374279299997e-07,5.399220536633799677e-07
4.239999999999999880e-01,2.231467480362888910e-05,3.450499337751396433e-06,1.737164180349171360e-05,4.717270347006044462e-07,5.490795930736359059e-07,4.717270346115380848e-07
4.249999999999999889e-01,2.000250756113993337e-05,1.196797437229155278e-06,1.752397402530357699e-05,4.080220652050149512e-07,4.656919682318029291e-07,4.080220651703869738e-07
4.259999999999999898e-01,1.947412909346105274e-05,7.268870789442999716e-07,1.765996199602801826e-05,3.488633464110470663e-07,3.895533256534250204e-07,3.488633464242630038e-07
4.269999999999999907e-01,2.049875371650259078e-05,1.809983928470674576e-06,1.777945110803237178e-05,2.942979834586304069e-07,3.207227130286837356e-07,2.942979835122290636e-07
4.279999999999999916e-01,2.277976478262414844e-05,4.149486828084493981e-06,1.788232023588683556e-05,2.443640543255560422e-07,2.592296099157741545e-07,2.443640544114865818e-07
4.289999999999999925e-01,2.597852268873088747e-05,7.406782454056390427e-06,1.796848209665076891e-05,1.990906704669206784e-07,2.050767969799976433e-07,1.990906705768104978e-07
4.299999999999999933e-01,2.973831601322707673e-05,1.122519162372321823e-05,1.803788342420093626e-05,1.584980322220503798e-07,1.582449007333978722e-07,1.584980323474727718e-07
4.309999999999999942e-01,3.370706133532930650e-05,1.525266377807177777e-05,1.809050489232399202e-05,1.225974848300766493e-07,1.186976951406636652e-07,1.225974849628021593e-07
4.319999999999999951e-01,3.755756200852869046e-05,1.916203086456206631e-05,1.812636074975705139e-05,9.139158263191988539e-08,8.638722881350601782e-08,9.139158276414560628e-08
4.329999999999999960e-01,4.100438719861398062e-05,2.266788271594492998e-05,1.814549816340304238e-05,6.487416939612584352e-08,6.125798034920580854e-08,6.487416952067073582e-08
4.339999999999999969e-01,4.381671218160444287e-05,2.553940542824160472e-05,1.814799629881103706e-05,4.303048172359504097e-08,4.324949099413371454e-08,4.303048183407333652e-08
4.349999999999999978e-01,4.582675166153817893e-05,2.760881467006161223e-05,1.813396519535721285e-05,2.583728040048004109e-08,3.229723522744002622e-08,2.583728049143182508e-08
4.359999999999999987e-01,4.693370307345137254e-05,2.877530072431814652e-05,1.810354451351196321e-05,1.326301177145922633e-08,2.833181201134652726e-08,1.326301183845922971e-08
4.369999999999999996e-01,4.710338149203369552e-05,2.900466643407448585e-05,1.805690224075368435e-05,5.267998178020274069e-09,3.127682080975184916e-08,5.267998217752496858e-09
4.380000000000000004e-01,4.636395913065420848e-05,2.832507039751548154e-05,1.799423344004440209e-05,1.804653736922243624e-09,4.104598561017166574e-08,1.804653747233888514e-09
4.390000000000000013e-01,4.479841047518875829e-05,2.681947574340639903e-05,1.791575911116425501e-05,2.817719646123604958e-09,5.754018134592669976e-08,2.817719626053665508e-09
4.400000000000000022e-01,4.253440189221131969e-05,2.461554266231324550e-05,1.782172521266746319e-05,8.244512094034104119e-09,8.064499309274581260e-08,8.244512043825695120e-09
4.410000000000000031e-01,3.973244835473185930e-05,2.187378682847811683e-05,1.771240186421703611e-05,1.801517584086585493e-08,1.102293104338813645e-07,1.801517576195742031e-08
4.420000000000000040e-01,3.657318925419704116e-05,1.877485540532753783e-05,1.758808271953897034e-05,3.205293758588304699e-08,1.461452542637645883e-07,3.205293748088454507e-08
4.430000000000000049e-01,3.324461271737024447e-05,1.550675004561339021e-05,1.744908447324675197e-05,5.027435511558851950e-08,1.882294884062777196e-07,5.027435498823759234e-08
4.440000000000000058e-01,2.992998879525245802e-05,1.225275750485419613e-05,1.729574644396329698e-05,7.258956060586356480e-08,2.363057253681362223e-07,7.258956046096496047e-08
4.450000000000000067e-01,2.679716402677904797e-05,9.180740831407606259e-06,1.712843016413163308e-05,9.890249891991573944e-08,2.901880335566372749e-07,9.890249876325723407e-08
4.460000000000000075e-01,2.398973262464221680e-05,6.434306968764988736e-06,1.694751890493997101e-05,1.291111638984581501e-07,3.496844233021004902e-07,1.291111637366992093e-07
4.470000000000000084e-01,2.162044337896814949e-05,4.126210482609627501e-06,1.675341707291989521e-05,1.631078371359294897e-07,4.146001493262197888e-07,1.631078369764738698e-07
4.480000000000000093e-01,1.976703718974326794e-05,2.334188868488133535e-06,1.654654943142108226e-05,2.007793343492948358e-07,4.847402212846268857e-07,2.007793342001302162e-07
4.490000000000000102e-01,1.847054845650657063e-05,1.099263055241022301e-06,1.632736012290409726e-05,2.420072640947961779e-07,5.599107503023276151e-07,2.420072639643232990e-07
4.500000000000000111e-01,1.773595393952129710e-05,4.263868874083261343e-07,1.609631149335665130e-05,2.866683023465297484e-07,6.399189541664381025e-07,2.866683022433536180e-07
4.510000000000000120e-01,1.753492321316193984e-05,2.871996346038456323e-07,1.585388274469547507e-05,3.346344845360909501e-07,7.245718648577081243e-07,3.346344844688158877e-07
4.520000000000000129e-01,1.781032158995809065e-05,6.245321056339646753e-07,1.560056846152334356e-05,3.857735143854885932e-07,8.136739940527862881e-07,3.857735143625059953e-07
4.530000000000000138e-01,1.848204336006673771e-05,1.358243732665933283e-06,1.533687707207372438e-05,4.399490866087874462e-07,9.070243820802432350e-07,4.399490866380486229e-07
4.540000000000000147e-01,1.945371207094706556e-05,2.391926766954038011e-06,1.506332930868848729e-05,4.970212186875605298e-07,1.004413557840605891e-06,4.970212187763751106e-07
4.550000000000000155e-01,2.061977490016278484e-05,3.620004042472484415e-06,1.478045672954606037e-05,5.568465857261014314e-07,1.105620956537195757e-06,5.568465858809406423e-07
4.560000000000000164e-01,2.187253754927404815e-05,4.934766216095002383e-06,1.448880035203668213e-05,6.192788520648063736e-07,1.210413276786408651e-06,6.192788522911486119e-07
4.570000000000000173e-01,2.310873051876761883e-05,6.232938980283617566e-06,1.418890943070154266e-05,6.841689939226459022e-07,1.318544119634965768e-06,6.841689942248494700e-07
4.580000000000000182e-01,2.423526196531989031e-05,7.421435294709140348e-06,1.388134039172979518e-05,7.513656087617910326e-07,1.429755060976197094e-06,7.513656091429668703e-07
4.590000000000000191e-01,2.517389075520400375e-05,8.422026326922909308e-06,1.356665591462482319e-05,8.207152090995467443e-07,1.543778094995204730e-06,8.207152095615147021e-07
4.600000000000000200e-01,2.586463974637702332e-05,9.174751429764197054e-06,1.324542413273611836e-05,8.920625008242777494e-07,1.660339181684892574e-06,8.920625013675417060e-07
4.610000000000000209e-01,2.626785788839837253e-05,9.639976214363774748e-06,1.291821791033871005e-05,9.652506483414017239e-07,1.779162466389367338e-06,9.652506489651216344e-07
4.620000000000000218e-01,2.636492510530074804e-05,9.799093258832455318e-06,1.258561414655392366e-05,1.040121530738912544e-06,1.899974637734472669e-06,1.040121531440985966e-06
4.630000000000000226e-01,2.615767161648584522e-05,9.653937704194000605e-06,1.224819305631843114e-05,1.116515994329595153e-06,2.022508866537185210e-06,1.116515995106632474e-06
4.640000000000000235e-01,2.566664982971634111e-05,9.225056403715159575e-06,1.190653738553029836e-05,1.194274107224518294e-06,2.146507825174401139e-06,1.194274108071962899e-06
