energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
2.369999999999999885e-01,4.883368824691907695e-01,7.723850106140068509e-05,2.202981563108892970e-07,3.571632798449871903e-07,8.229933810961389390e-06,4.882508365728822630e-01
2.379999999999999893e-01,5.321100455852099120e-01,8.398469660633663429e-05,1.717872481210447152e-07,3.650989316280874178e-07,9.082535227158875280e-06,5.320164414671966213e-01
2.389999999999999902e-01,5.783672333266067778e-01,9.100400163095421309e-05,1.400466985010249113e-07,3.862058484618009751e-07,5.814023091110490108e-06,5.782698890493377375e-01
2.399999999999999911e-01,6.271442481640104871e-01,9.860977690735731245e-05,1.331683256229758775e-07,4.113831056270881988e-07,2.131652128252478760e-06,6.270429621835436063e-01
2.409999999999999920e-01,6.784689718059534469e-01,1.069184332119895510e-04,1.322269108523970493e-07,4.272227663421047604e-07,2.474018254388886683e-06,6.783590199048098457e-01
2.419999999999999929e-01,7.323606675465035298e-01,1.156893739332906051e-04,1.201232849588139208e-07,4.306070074930156971e-07,6.802561688943275196e-06,7.322376248805888554e-01
2.429999999999999938e-01,7.888313959027255517e-01,1.245832199449015620e-04,9.959405220072771222e-08,4.308892490454701493e-07,1.036299573571346349e-05,7.886959192037437116e-01
2.439999999999999947e-01,8.478873904109575088e-01,1.335670517237333866e-04,8.304339199789745620e-08,4.388967461459607119e-07,9.014340245094445457e-06,8.477442870788505225e-01
2.449999999999999956e-01,9.095282770051165144e-01,1.429865809948896796e-04,7.494085992349233557e-08,4.559044805409011563e-07,4.153554427073428748e-06,9.093806060243541101e-01
2.459999999999999964e-01,9.737446869909125446e-01,1.531841139655805732e-04,7.016962804259418950e-08,4.737664685846113792e-07,1.384986057932954705e-06,9.735895739547923977e-01
2.469999999999999973e-01,1.040516858919706022e+00,1.640832275618725922e-04,6.472951409290493793e-08,4.842196610449113994e-07,4.150483940335252343e-06,1.040348076259028698e+00
2.479999999999999982e-01,1.109815696229465631e+00,1.752403402058424022e-04,6.051845604948432597e-08,4.866124666690468005e-07,9.563552653349780024e-06,1.109630345205683710e+00
2.489999999999999991e-01,1.181604764475933100e+00,1.863414072510098218e-04,5.966619919838849039e-08,4.869505660679384923e-07,1.147761620981281605e-05,1.181406398835707083e+00
2.500000000000000000e-01,1.255840526414217395e+00,1.975819084466650657e-04,6.035545800906798456e-08,4.908942188061888315e-07,7.542623637263149086e-06,1.255634850632456612e+00
2.510000000000000009e-01,1.332470252199279503e+00,2.094638910893273907e-04,6.094920729868754256e-08,4.983812446284640422e-07,2.140967151896980232e-06,1.332258088010586317e+00
2.520000000000000018e-01,1.411429958828771536e+00,2.222094849002444281e-04,6.397169353566986627e-08,5.044633890089595609e-07,1.558626484678585337e-06,1.411205622282304173e+00
2.530000000000000027e-01,1.492644835352042287e+00,2.354652700201870870e-04,7.168257192494057568e-08,5.046821862039299372e-07,6.714298786337452705e-06,1.492402079418477578e+00
2.540000000000000036e-01,1.576031668182545253e+00,2.486704481439672371e-04,8.007091444601584767e-08,4.998147860084029081e-07,1.186943435630720437e-05,1.575770548414344496e+00
2.550000000000000044e-01,1.661500321836077099e+00,2.616931754161510226e-04,8.298218971780452413e-08,4.958095609449574033e-07,1.106938952458291448e-05,1.661226980479385773e+00
2.560000000000000053e-01,1.748952415856874776e+00,2.749948726380393874e-04,8.280802879323545459e-08,4.986284583573601071e-07,5.070638564993036778e-06,1.748671768909184632e+00
2.570000000000000062e-01,1.838278771891219465e+00,2.891001139267529397e-04,9.112586739782055009e-08,5.080575748118509032e-07,6.760181957012387824e-07,1.837988396575654715e+00
2.580000000000000071e-01,1.929358847689875089e+00,3.039618746055241789e-04,1.142468529882445591e-07,5.163786872920818656e-07,3.006814643963404710e-06,1.929051248375085237e+00
2.590000000000000080e-01,2.022063126562750224e+00,3.189670404984825758e-04,1.415806513451602154e-07,5.145290589501963322e-07,9.512160466665278008e-06,2.021733991252074869e+00
2.600000000000000089e-01,2.116255887565861027e+00,3.336066190947388705e-04,1.554273279299605179e-07,5.012169308560819772e-07,1.274467619825348010e-05,2.115908879626309247e+00
2.610000000000000098e-01,2.211795236477214210e+00,3.480514195919058628e-04,1.534489384602192582e-07,4.859084471769745304e-07,8.892638068823128638e-06,2.211437653062167996e+00
2.620000000000000107e-01,2.308530530439962369e+00,3.629525381662034858e-04,1.547461794957026750e-07,4.809682997815672748e-07,2.274319976422852418e-06,2.308164667867340647e+00
2.630000000000000115e-01,2.406300569861134164e+00,3.786706600899562782e-04,1.779119366611919777e-07,4.892204419482176445e-07,4.847149859744879352e-07,2.405920747353679445e+00
2.640000000000000124e-01,2.504935205332918358e+00,3.948166733657806514e-04,2.161957674437288380e-07,4.996210833918977735e-07,5.657095272346913581e-06,2.504534015747429176e+00
2.650000000000000133e-01,2.604259027098384305e+00,4.106512890448670841e-04,2.427587153143842014e-07,4.969838924566831907e-07,1.191688242586638879e-05,2.603835719184306008e+00
2.660000000000000142e-01,2.704093265441832372e+00,4.259028765682627751e-04,2.432319971456238957e-07,4.770549230464420930e-07,1.206841160121985882e-05,2.703654573866742794e+00
2.670000000000000151e-01,2.804254067578752174e+00,4.410613168139647898e-04,2.362513869456075841e-07,4.513325264661414049e-07,5.880345748972236049e-06,2.803806438332275608e+00
2.680000000000000160e-01,2.904549649925868060e+00,4.567930379072448230e-04,2.538691807427123955e-07,4.357964770093706759e-07,4.000098642694295102e-07,2.904091767212438668e+00
2.690000000000000169e-01,3.004780315849043149e+00,4.731383948783798952e-04,3.027622124951712486e-07,4.348211716553878101e-07,1.878541850425500515e-06,3.004304561328930312e+00
2.700000000000000178e-01,3.104742078602866329e+00,4.894190855424173855e-04,3.535851063439276301e-07,4.372897756337296144e-07,8.590443268746267145e-06,3.104243278199173339e+00
2.710000000000000187e-01,3.204230374259729786e+00,5.049744061998924548e-04,3.738883105997458395e-07,4.291432000726030628e-07,1.282612647625731062e-05,3.203711770695543137e+00
2.720000000000000195e-01,3.303040156977864683e+00,5.198853429077411430e-04,3.664912556113081724e-07,4.087697833530252078e-07,9.752379040088242403e-06,3.302509743994877844e+00
2.730000000000000204e-01,3.400962897809822305e+00,5.348497099961778455e-04,3.664820048192599548e-07,3.885050619733139196e-07,2.923658087891278307e-06,3.400424369454671414e+00
2.740000000000000213e-01,3.497784738492925261e+00,5.503460323640929110e-04,3.991667381911776318e-07,3.807820719722862974e-07,1.362000590279147294e-07,3.497233476311691902e+00
2.750000000000000222e-01,3.593288819945604562e+00,5.660462462730175576e-04,4.492975092776017572e-07,3.842788968712244359e-07,4.474558478748370389e-06,3.592717465564446488e+00
2.760000000000000231e-01,3.687259947902749246e+00,5.811535701052842132e-04,4.792607965753760282e-07,3.851502466693683922e-07,1.087031091107131531e-05,3.686667059610689634e+00
2.770000000000000240e-01,3.779486963042709036e+00,5.952767344027438566e-04,4.748198061085325521e-07,3.716765782633574504e-07,1.202474676788804815e-05,3.778878815065154217e+00
2.780000000000000249e-01,3.869760816057918884e+00,6.088357385078706956e-04,4.632155895068380738e-07,3.462460801765833818e-07,6.750813087459525067e-06,3.869144420044654087e+00
2.790000000000000258e-01,3.957871398303666410e+00,6.225374347793430005e-04,4.814511376367560205e-07,3.221598830207398863e-07,1.160262242195472303e-06,3.957246896995624041e+00
2.800000000000000266e-01,4.043607707789881545e+00,6.365297632094089105e-04,5.325240740976512140e-07,3.095704221240281038e-07,1.525215931554105136e-06,4.042968810716244477e+00
2.810000000000000275e-01,4.126762068484803869e+00,6.502050026726987047e-04,5.816915080395323846e-07,3.059699402019713272e-07,7.180791999238362925e-06,4.126103795028683408e+00
2.820000000000000284e-01,4.207134352327113191e+00,6.628668176931102902e-04,5.967554078341477428e-07,3.005179845315055904e-07,1.153570159886012513e-05,4.206459052534428977e+00
2.830000000000000293e-01,4.284532099192323251e+00,6.744856173719019233e-04,5.844013424464910408e-07,2.861383301435165744e-07,9.749491249203665172e-06,4.283846993544029758e+00
2.840000000000000302e-01,4.358767209440513213e+00,6.856811006108348185e-04,5.806779875689422758e-07,2.659820703977940367e-07,4.103843985520042856e-06,4.358076577835858778e+00
2.849999999999999756e-01,4.429653907780157773e+00,6.969705948094917980e-04,6.086917573618360115e-07,2.484664502222691620e-07,1.085691606724479858e-06,4.428954994335533968e+00
2.859999999999999765e-01,4.497011196952072964e+00,7.081560729233451383e-04,6.537700892756975931e-07,2.377860874348882686e-07,3.878926999233693464e-06,4.496298270395973518e+00
2.869999999999999774e-01,4.560667742253296630e+00,7.185401868423535888e-04,6.830936677744508778e-07,2.304365839494288910e-07,8.987257372760552014e-06,4.559939301278829404e+00
2.879999999999999782e-01,4.620464246242108608e+00,7.276991349424454013e-04,6.838900848481920639e-07,2.203021393262268625e-07,1.056648569366514877e-05,4.619725076429248567e+00
2.889999999999999791e-01,4.676251284652717111e+00,7.359188255319061914e-04,6.752987986032347356e-07,2.054726040780622082e-07,7.113082070950417656e-06,4.675507371973711912e+00
2.899999999999999800e-01,4.727885865729101411e+00,7.438160643035349445e-04,6.832831464365247208e-07,1.893738949833918033e-07,2.823336004845671221e-06,4.727138353671751503e+00
2.909999999999999809e-01,4.775231428514591592e+00,7.516073506975233780e-04,7.110980086309296781e-07,1.761557868230507683e-07,2.471130463099360788e-06,4.774476462779635888e+00
2.919999999999999818e-01,4.818161910993386421e+00,7.588645385216575417e-04,7.390720890434025182e-07,1.663248008453306405e-07,6.051949970052471390e-06,4.817396089108004986e+00
2.929999999999999827e-01,4.856565710358027310e+00,7.650068972986801691e-04,7.498680043213308321e-07,1.571188961386295800e-07,9.224639929086604092e-06,4.855790571833899172e+00
2.939999999999999836e-01,4.890345471896047513e+00,7.699372316780136311e-04,7.469677924738957256e-07,1.461553304959574644e-07,8.548265228064081889e-06,4.889566093276018321e+00
2.949999999999999845e-01,4.919414514029511132e+00,7.741012993887691138e-04,7.467032643282351842e-07,1.337634313191779558e-07,5.193626223926878154e-06,4.918634338637202674e+00
2.959999999999999853e-01,4.943694573744465082e+00,7.779406933126545428e-04,7.575832184224488531e-07,1.219005350537601305e-07,3.123131524829467400e-06,4.942912630435873922e+00
2.969999999999999862e-01,4.963117903195280789e+00,7.813911552732472629e-04,7.728723288492805880e-07,1.117045700284853692e-07,4.374112538864237595e-06,4.962331253350569682e+00
2.979999999999999871e-01,4.977631564748606685e+00,7.839823711634696587e-04,7.821535458102302600e-07,1.026465789184721531e-07,7.068104553420507846e-06,4.976839629472765481e+00
2.989999999999999880e-01,4.987199178658694443e+00,7.853818353748174240e-04,7.841300722064109881e-07,9.369494666874805844e-08,8.044491934290508140e-06,4.986404874506366269e+00
2.999999999999999889e-01,4.991798378057800356e+00,7.857418257690038056e-04,7.850773724634634828e-07,8.458846868091469168e-08,6.545767516836001592e-06,4.991005220798673037e+00
3.009999999999999898e-01,4.991417217680377938e+00,7.854816493287307411e-04,7.883381034951817917e-07,7.578048415683004580e-08,4.647818238215606392e-06,4.990626224094222962e+00
3.019999999999999907e-01,4.986053882715600238e+00,7.847991762591106923e-04,7.906814672462119484e-07,6.759364854735386504e-08,4.438175968297932179e-06,4.985263787088257459e+00
3.029999999999999916e-01,4.975720034016092086e+00,7.834791961808380790e-04,7.892741437648702417e-07,5.989284712437553193e-08,5.685861825929007065e-06,4.974930019791094615e+00
3.039999999999999925e-01,4.960443804784119060e+00,7.811790095718157889e-04,7.873752900985866026e-07,5.253075912180023585e-08,6.606439567085402130e-06,4.959655179428930971e+00
3.049999999999999933e-01,4.940268903206013640e+00,7.778220502391597910e-04,7.895508889854882822e-07,4.571324721876890660e-08,6.274065211736683934e-06,4.939483971826426512e+00
3.059999999999999942e-01,4.915250856579704397e+00,7.736523436672022250e-04,7.933895481482196360e-07,3.971664354508434248e-08,5.496566041935544479e-06,4.914470874563803271e+00
3.069999999999999951e-01,4.885454689417819019e+00,7.689334202511151220e-04,7.908221410217554797e-07,3.442303892277029447e-08,5.365222249425235555e-06,4.884679565530138490e+00
