energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
3.019999999999999907e-01,9.159393612444794996e+00,1.441894759207976206e-03,1.169564329760426878e-06,4.108910906405731980e-08,1.572524760717574983e-07,9.157950349779671484e+00
3.029999999999999916e-01,9.091897059116433866e+00,1.431187124354817240e-03,1.175220276368495390e-06,3.367670762959489161e-08,2.693748500710947048e-07,9.090464393720244729e+00
3.039999999999999925e-01,8.988023540981812332e+00,1.414887173286048360e-03,1.178985852315803938e-06,2.707209603497325253e-08,3.955271589376069308e-07,8.986607052223419601e+00
3.049999999999999933e-01,8.848937556609408617e+00,1.393097362381899920e-03,1.181090429049165516e-06,2.128642382865537169e-08,3.376875843125966877e-07,8.847542919182590282e+00
3.059999999999999942e-01,8.676179811770925454e+00,1.365928919847001930e-03,1.182034791483788975e-06,1.633265307906311737e-08,1.864753582677845517e-07,8.674812498008275696e+00
3.069999999999999951e-01,8.471640017636776321e+00,1.333660970463254863e-03,1.181812415053005937e-06,1.220471230114019407e-08,1.756276736981548575e-07,8.470304987021512133e+00
3.079999999999999960e-01,8.237523411200642798e+00,1.296737666175640322e-03,1.179779182178791494e-06,8.882745906180062496e-09,3.259157472560761921e-07,8.236225158956791859e+00
3.089999999999999969e-01,7.976314703568587738e+00,1.255626954224127369e-03,1.175517112590514353e-06,6.353869468794631188e-09,4.061231906994475320e-07,7.975057488620191037e+00
3.099999999999999978e-01,7.690740080629045572e+00,1.210728626054174539e-03,1.169516706763767936e-06,4.617111452688839131e-09,2.733044817295533366e-07,7.689527904564691596e+00
3.109999999999999987e-01,7.383725328037685998e+00,1.162425775893722885e-03,1.162634120375754184e-06,3.670670494043675747e-09,9.803105032819532531e-08,7.382561637925951104e+00
3.119999999999999996e-01,7.058349387547766085e+00,1.111179979161568783e-03,1.154988158358916430e-06,3.504365883477125480e-09,1.352381772171325450e-07,7.057236913837902748e+00
3.130000000000000004e-01,6.717795689748562005e+00,1.057536093036263568e-03,1.145810679009184367e-06,4.103837536857529653e-09,3.532166720066116020e-07,6.716736650524337549e+00
3.140000000000000013e-01,6.365304374302568569e+00,1.002043097666716715e-03,1.134486855871735991e-06,5.451894160992739780e-09,4.538977273856009708e-07,6.364300737368424166e+00
3.150000000000000022e-01,6.004126343733847015e+00,9.452016408578551784e-04,1.121390178122512856e-06,7.523726162140000087e-09,2.791999466357665467e-07,6.003179733979138177e+00
3.160000000000000031e-01,5.637478195530070124e+00,8.874889377763841864e-04,1.107412536443276193e-06,1.029079617232451087e-08,4.617898399200465184e-08,5.636589542709977252e+00
3.170000000000000040e-01,5.268497841959664640e+00,8.293976567230622711e-04,1.092867586875059252e-06,1.373500305399238926e-08,6.958562881245699526e-08,5.267667268114722745e+00
3.180000000000000049e-01,4.900202609014479016e+00,7.714211700546556860e-04,1.077226739581138871e-06,1.785112756682855509e-08,3.336195297437786559e-07,4.899429759147027497e+00
3.190000000000000058e-01,4.535451904176006188e+00,7.140097103126416458e-04,1.059938266691381230e-06,2.262734903378185782e-08,4.975568620030299581e-07,4.534736314343216002e+00
3.200000000000000067e-01,4.176914863615175832e+00,6.575636524775369581e-04,1.041154960101142691e-06,2.802865887618221886e-08,3.425824259920462020e-07,4.176255888196653387e+00
3.210000000000000075e-01,3.827042144395692347e+00,6.024657083104863805e-04,1.021470617884940546e-06,3.400912255790007333e-08,6.697723517517885125e-08,3.826438556230406185e+00
3.220000000000000084e-01,3.488041749124801694e+00,5.490899553741040474e-04,1.001177144455717846e-06,4.053804712996588383e-08,3.124355996884927521e-08,3.487491586210675898e+00
3.230000000000000093e-01,3.161860092790965027e+00,4.977616758808298125e-04,9.800764634570719017e-07,4.760334880373529438e-08,2.869733193025952716e-07,3.161361016461952556e+00
3.240000000000000102e-01,2.850169346266198112e+00,4.487219952783547561e-04,9.579522561589472177e-07,5.518868508096904500e-08,5.107734142759887023e-07,2.849719100356564283e+00
3.249999999999999556e-01,2.554360592430885202e+00,4.021517565602955374e-04,9.349143493413308770e-07,6.325944141998811403e-08,4.263786199991495332e-07,2.553957016121914059e+00
3.259999999999999565e-01,2.275541559471585540e+00,3.582247634724152570e-04,9.111872059985400573e-07,7.177653313974341107e-08,1.576719751169827932e-07,2.275182194072399078e+00
3.269999999999999574e-01,2.014538573144502465e+00,3.171140506504690213e-04,8.868032120592062578e-07,8.071203395996471573e-08,5.816565699837089032e-08,2.014220433412948985e+00
3.279999999999999583e-01,1.771903441002938617e+00,2.789377312149643267e-04,8.617099420956338376e-07,9.003956812395407245e-08,2.539261466887271418e-07,1.771623297596066848e+00
3.289999999999999591e-01,1.547925574080640576e+00,2.437175605977479488e-04,8.360554534302493333e-07,9.971776232405045693e-08,4.961901154494706667e-07,1.547680424556711731e+00
3.299999999999999600e-01,1.342648244929274481e+00,2.114106482308406249e-04,8.101171246247647791e-07,1.097013006917412359e-07,4.951765082313190363e-07,1.342435419286110099e+00
3.309999999999999609e-01,1.155887366791842785e+00,1.819771663151715645e-04,7.839416290711560057e-07,1.199686671002714858e-07,2.841207732852909973e-07,1.155704201594458080e+00
3.319999999999999618e-01,9.872521774101822301e-01,1.553979409635618595e-04,7.572822430692841179e-07,1.305189013880554299e-07,1.529932191441956324e-07,9.870957386748551166e-01
3.329999999999999627e-01,8.361682534626119212e-01,1.316229664386851773e-04,7.300068483459149790e-07,1.413291187268187349e-07,2.679074447803323988e-07,8.360354912527613314e-01
3.339999999999999636e-01,7.019029066774910008e-01,1.105239398571866098e-04,7.024128488266908777e-07,1.523301328590554853e-07,4.783946726725266814e-07,7.017910495999795106e-01
3.349999999999999645e-01,5.835917652463660232e-01,9.191720999936057361e-05,6.749590453855724484e-07,1.634454312938038537e-07,5.349673119611861665e-07,5.834984746645780485e-01
3.359999999999999654e-01,4.802649458070900601e-01,7.562968484341868632e-05,6.477454163368780871e-07,1.746515176587839935e-07,4.052151332572638099e-07,4.801880885101794116e-01
3.369999999999999662e-01,3.908721862452653739e-01,6.152624134859264798e-05,6.204534171302149386e-07,1.859767809957133231e-07,2.864093973200740752e-07,3.908095671643213587e-01
3.379999999999999671e-01,3.143073213845958835e-01,4.947163753169568325e-05,5.928369359851157346e-07,1.974305303131213513e-07,3.351810882730838362e-07,3.142567242985095932e-01
3.389999999999999680e-01,2.494322655742307326e-01,3.928535994641060278e-05,5.651043736313461506e-07,2.089497128240573266e-07,4.834023625889044139e-07,2.493917227578352769e-01
3.399999999999999689e-01,1.950996710998171013e-01,3.075147752624083714e-05,5.376991386921661023e-07,2.204341722939071075e-07,5.549217160553103777e-07,1.950676065672638237e-01
3.409999999999999698e-01,1.501731054762475981e-01,2.366949896623928425e-05,5.108050092778181311e-07,2.318282798343762461e-07,4.959483989647826000e-07,1.501481973955932914e-01
3.419999999999999707e-01,1.135443809359747702e-01,1.788159397125619980e-05,4.842308783088256161e-07,2.431474248386002342e-07,4.185984269803850606e-07,1.135253533652733904e-01
3.429999999999999716e-01,8.414852627964843068e-02,1.324868469317152856e-05,4.577704044779994182e-07,2.544205159229411149e-07,4.346690291955404530e-07,8.413413073500566886e-02
3.439999999999999725e-01,6.097679144254949946e-02,9.615493530919726715e-06,4.315156732614412877e-07,2.656248167745397041e-07,5.203530489418530609e-07,6.096595845547959913e-02
3.449999999999999734e-01,4.308735598609095274e-02,6.812439602496155127e-06,4.057450361686297902e-07,2.766900259465893976e-07,5.731809669310326338e-07,4.307928793045941174e-02
3.459999999999999742e-01,2.961317348901877644e-02,4.687977632562606074e-06,3.806107518353233944e-07,2.875544397209951987e-07,5.542004333342975489e-07,2.960726314576132487e-02
3.469999999999999751e-01,1.976695212343302852e-02,3.126809587235789001e-06,3.560572662825043960e-07,2.981981018775415423e-07,5.213677206016748230e-07,1.976264969075703162e-02
3.479999999999999760e-01,1.284386839461967508e-02,2.034343952296313228e-06,3.320105458889710686e-07,3.086222844899791192e-07,5.343211559118589103e-07,1.284065909668108754e-02
3.489999999999999769e-01,8.222518043168718441e-03,1.314189170668215766e-06,3.085234115854323252e-07,3.188155120995874280e-07,5.783158305314127685e-07,8.219998199243834167e-03
3.499999999999999778e-01,5.364108197586908884e-03,8.694763409614940304e-07,2.857058091382959423e-07,3.287487077512682464e-07,6.013515141526578441e-07,5.362022915214904872e-03
3.509999999999999787e-01,3.809758993968866310e-03,6.215929828511553114e-07,2.636064917469242333e-07,3.383913172574165561e-07,5.923088185594117282e-07,3.807943094358451439e-03
3.519999999999999796e-01,3.176172098223779047e-03,5.172732375130022373e-07,2.422319997790485124e-07,3.477185105531275371e-07,5.873113799907333133e-07,3.174477563095943339e-03
3.529999999999999805e-01,3.150255067180713058e-03,5.152595576152488438e-07,2.216319567218519943e-07,3.567070913015859800e-07,6.090426561676548782e-07,3.148552425918906689e-03
3.539999999999999813e-01,3.483128594294337098e-03,5.732193880618034386e-07,2.018847631150633624e-07,3.653376136153432687e-07,6.351485923937508302e-07,3.481353003937151351e-03
3.549999999999999822e-01,3.983578102207659642e-03,6.523960727522635499e-07,1.830077827366543336e-07,3.736009258168691286e-07,6.366192691697559782e-07,3.981732478157183966e-03
3.559999999999999831e-01,4.510968875376869698e-03,7.300251876359123052e-07,1.649546372831329558e-07,3.814905417512287172e-07,6.224259664474484633e-07,4.509069979043751550e-03
3.569999999999999840e-01,4.967930163072515302e-03,7.991110956578532357e-07,1.477227939674842308e-07,3.889846702853406038e-07,6.247838309619525907e-07,4.965969560681642372e-03
3.579999999999999849e-01,5.293261860514132666e-03,8.548769035730021498e-07,1.314082030776574659e-07,3.960474534510947826e-07,6.507536161586332453e-07,5.291228774337871851e-03
3.589999999999999858e-01,5.455293149836758400e-03,8.865322601850642356e-07,1.161127266094247216e-07,4.026570453610968239e-07,6.721491773869838095e-07,5.453215698627215946e-03
3.599999999999999867e-01,5.445634305293058607e-03,8.845414748209002387e-07,1.018318198751877931e-07,4.088236815083269605e-07,6.661952991392177696e-07,5.443572913017715072e-03
3.609999999999999876e-01,5.273282769024743855e-03,8.511946699638501562e-07,8.848471367550314306e-08,4.145656032660271320e-07,6.470231703703409008e-07,5.271281500867468217e-03
3.619999999999999885e-01,4.959281348499300010e-03,7.983488692312254615e-07,7.604457159802799424e-08,4.198690584447917554e-07,6.448743868180160389e-07,4.957342211613207858e-03
3.629999999999999893e-01,4.532191260080991116e-03,7.349546363570183874e-07,6.458674997350654413e-08,4.246882609617231284e-07,6.648809575429095123e-07,4.530302149476156219e-03
3.639999999999999902e-01,4.024416504474099057e-03,6.608968023798764246e-07,5.419667034342483609e-08,4.289914109412145520e-07,6.823935214088309591e-07,4.022590026069025777e-03
3.649999999999999911e-01,3.469193682332278542e-03,5.740732412313737817e-07,4.487357168245683540e-08,4.327937242286676702e-07,6.776300870542645949e-07,3.467464311708081618e-03
3.659999999999999920e-01,2.898111167258892590e-03,4.795463904648988606e-07,3.655552092663706965e-08,4.361317187410280048e-07,6.600955841277579893e-07,2.896498838044632342e-03
3.669999999999999929e-01,2.339220760378806722e-03,3.881698784487431747e-07,2.921285664091483684e-08,4.390111971285285803e-07,6.525251595347105079e-07,2.337711841287054039e-03
3.679999999999999938e-01,1.815845695951012057e-03,3.074587876805323909e-07,2.287730276023218451e-08,4.413970638507683183e-07,6.606791441626081202e-07,1.814413283652558002e-03
3.689999999999999947e-01,1.346015433292447813e-03,2.372563505784208163e-07,1.758489929742905413e-08,4.432563289058882714e-07,6.695723510424925572e-07,1.344647763362623576e-03
3.699999999999999956e-01,9.423129850431753371e-04,1.747508367644043687e-07,1.332797107381011286e-08,4.445955416642960399e-07,6.660909001262793642e-07,9.410142197935465356e-04
3.709999999999999964e-01,6.119820908959806936e-04,1.206974916124924025e-07,1.007474257148897346e-08,4.454461885499835724e-07,6.542820186812491386e-07,6.107515904545654300e-04
3.719999999999999973e-01,3.572910295230900595e-04,7.876135878976944494e-08,7.809238207596329254e-09,4.458241795869684974e-07,6.457651095881468403e-07,3.561128696369175533e-04
3.729999999999999982e-01,1.761738279454358794e-04,5.049854301385711920e-08,6.531815524272396746e-09,4.457189833188453965e-07,6.434393134616712242e-07,1.750276392901172254e-04
3.739999999999999991e-01,6.306163369728694430e-05,3.366469391036830273e-08,6.235057675318840756e-09,4.451191326818613433e-07,6.410503281596395700e-07,6.193556448485975697e-05
3.750000000000000000e-01,9.753753936814434338e-06,2.534202766579123450e-08,6.899795903091437853e-09,4.440309622809360349e-07,6.346870550832895820e-07,8.642794095881325858e-06
3.760000000000000009e-01,6.246903447901747647e-06,2.443852017696022134e-08,8.508682729967367300e-09,4.424667717675503969e-07,6.271369442504020716e-07,5.144352528976867841e-06
3.770000000000000018e-01,4.153259994909374957e-05,3.026729309282670439e-08,1.104569529651825677e-08,4.404295600873934441e-07,6.208627989159437369e-07,4.042999460170106991e-05
3.780000000000000027e-01,1.043640031562526900e-04,4.047007597313811246e-08,1.448529672649724592e-08,4.379229631811889184e-07,6.132321333968537833e-07,1.032578926869750173e-04
3.790000000000000036e-01,1.839273603754365939e-04,5.211324963238271643e-08,1.879999115084084820e-08,4.349681484848090897e-07,6.017596735969818744e-07,1.828197193125715824e-04
3.800000000000000044e-01,2.703530515499142175e-04,6.420204417312517880e-08,2.397802590808015303e-08,4.315927361239398071e-07,5.897567006468188184e-07,2.692435220430622724e-04
3.810000000000000053e-01,3.550774620070818182e-04,7.736025497647074599e-08,3.001283757138407052e-08,4.278012400424163436e-07,5.821440640214757481e-07,3.539601436104700930e-04
3.820000000000000062e-01,4.311094159912095191e-04,9.089592779099807357e-08,3.686940151752872951e-08,4.235735678996415243e-07,5.773953306491808431e-07,4.299806817633521528e-04
3.830000000000000071e-01,4.932079588410108852e-04,1.018069483541127674e-07,4.448414368999383863e-08,4.189037848170438392e-07,5.685459560240053242e-07,4.920742180081257716e-04
3.840000000000000080e-01,5.379244794174335492e-04,1.076212508688172069e-07,5.281508781321028446e-08,4.138294378895551821e-07,5.528348094811560951e-07,5.367973788313808604e-04
3.850000000000000089e-01,5.634938203073652004e-04,1.091861487662934127e-07,6.187323425899495086e-08,4.084057732282501352e-07,5.361553458569088814e-07,5.623781998052547948e-04
3.860000000000000098e-01,5.696377004189782500e-04,1.092974418403590432e-07,7.167569481081332986e-08,4.026525615221090389e-07,5.254379165050474011e-07,5.685286368042999404e-04
3.870000000000000107e-01,5.573578817434203265e-04,1.088841585115545915e-07,8.217433133742975056e-08,3.965435557997650752e-07,5.193463133078847446e-07,5.562509333844636817e-04
3.880000000000000115e-01,5.287266335104122937e-04,1.059513333661440971e-07,9.326556117244643702e-08,3.900560119429570155e-07,5.101668873390228777e-07,5.276271937165917265e-04
3.890000000000000124e-01,4.866287010961356453e-04,9.864771691025303776e-08,1.048819056026880810e-07,3.832179026326343757e-07,4.941148220051760502e-07,4.855478387489848896e-04
3.900000000000000133e-01,4.344462491124191227e-04,8.817022356035647565e-08,1.170430901073187900e-07,3.760921558326713019e-07,4.759407818539402756e-07,4.333890028610648537e-04
3.910000000000000142e-01,3.757495694061312240e-04,7.762976572832879265e-08,1.297895103349684654e-07,3.687191634619708861e-07,4.621644555644194692e-07,3.747112665110415453e-04
3.920000000000000151e-01,3.140593657038269178e-04,6.861941220899158851e-08,1.430831885712053288e-07,3.610910432575140411e-07,4.527520135583393670e-07,3.130338200462308407e-04
3.930000000000000160e-01,2.526778558045166424e-04,6.009953981638450013e-08,1.568109959632968439e-07,3.531863661600799637e-07,4.421304939506153796e-07,2.516656284086262797e-04
3.940000000000000169e-01,1.945399135184788819e-04,5.071010894213625492e-08,1.708853252153727900e-07,3.450163931086468979e-07,4.270093395219494787e-07,1.935462923516907685e-04
3.950000000000000178e-01,1.420674014762252644e-04,4.103768672325690190e-08,1.853047147137122366e-07,3.366259133829990380e-07,4.100102089180658881e-07,1.410944229524872437e-04
3.960000000000000187e-01,9.706454391045221805e-05,3.292496711890782658e-08,2.000983711613280312e-07,3.280559231204744174e-07,3.952071395072481168e-07,9.610825750954425520e-05
3.970000000000000195e-01,6.069020990413726078e-05,2.722395688954355755e-08,2.152406771127143379e-07,3.193202724584483876e-07,3.828014748165803261e-07,5.974562352285997622e-05
3.980000000000000204e-01,3.349141689513636134e-05,2.319453431080659095e-08,2.306514282060956720e-07,3.104199586679232806e-07,3.699429027208592714e-07,3.255720807123067579e-05
3.990000000000000213e-01,1.545500060582211135e-05,1.999283414720848546e-08,2.462641846512380190e-07,3.013666897054615129e-07,3.552625354699921162e-07,1.453211436184821039e-05
4.000000000000000222e-01,6.062470713575137001e-06,1.780925608011582358e-08,2.620547445879196899e-07,2.921840112653246579e-07,3.402487944082248410e-07,5.150173907233552127e-06
4.010000000000000231e-01,4.367843393644792073e-06,1.717460600294044848e-08,2.780004333513040134e-07,2.828936015382787975e-07,3.263320679730464805e-07,3.463442684779222022e-06
4.020000000000000240e-01,9.109265346214829201e-06,1.782323642765201866e-08,2.940521627373369630e-07,2.735127234175185240e-07,3.127747919208063698e-07,8.211102431711514522e-06
4.030000000000000249e-01,1.883147234568615088e-05,1.892787537915613297e-08,3.101686975313867173e-07,2.640638432652886686e-07,2.983443123196740275e-07,1.793996761719064586e-05
4.040000000000000258e-01,3.199030296375119032e-05,2.020797408121773067e-08,3.263466145072764449e-07,2.545746455577887693e-07,2.836103239272111705e-07,3.110556340567769676e-05
4.050000000000000266e-01,4.703909183211728355e-05,2.208809519646863649e-08,3.425771834773867498e-07,2.450634523351263363e-07,2.701000769483537853e-07,4.615926302415995037e-05
4.060000000000000275e-01,6.251500754228073121e-05,2.465636652182262127e-08,3.587869887028590240e-07,2.355330759155608537e-07,2.577611210644168457e-07,6.163826999007606744e-05
4.070000000000000284e-01,7.712556360592266519e-05,2.708282076733608104e-08,3.748691638587797083e-07,2.259879522859629118e-07,2.448371052672351305e-07,7.625278656374335183e-05
4.080000000000000293e-01,8.981187635965796261e-05,2.847665986379875145e-08,3.907847812535503011e-07,2.164539881743070688e-07,2.304683231749580730e-07,8.894569260719134931e-05
4.090000000000000302e-01,9.977384501502326757e-05,2.897034004545254551e-08,4.065899475279848681e-07,2.069716421256806646e-07,2.161128098427543651e-07,9.891520027548139063e-05
4.100000000000000311e-01,1.064720150340525549e-04,2.942709926166668318e-08,4.223279566830378867e-07,1.975676620895958405e-07,2.036078495145373775e-07,1.056190844665037170e-04
4.110000000000000320e-01,1.096290434077237352e-04,3.014891775903209125e-08,4.379206091665393618e-07,1.882419058506698406e-07,1.926377909533727326e-07,1.087800941839941256e-04
4.120000000000000329e-01,1.092300340923704836e-04,3.039934340094794903e-08,4.532152270461651237e-07,1.789876598696982733e-07,1.812070188145426709e-07,1.083862248432391356e-04
4.130000000000000338e-01,1.055012844568641153e-04,2.939321029171284447e-08,4.681390007586847447e-07,1.698198765069619722e-07,1.683838350925474199e-07,1.046655485342142141e-04
4.140000000000000346e-01,9.885996840854371405e-05,2.736136201249960453e-08,4.827575983304355846e-07,1.607754723553308775e-07,1.554711662259921454e-07,9.803360280961945607e-05
4.150000000000000355e-01,8.985413896171814691e-05,2.525930162445123218e-08,4.971554791292888304e-07,1.518866121515478105e-07,1.441500764937051588e-07,8.903568749231915384e-05
4.160000000000000364e-01,7.911564252750412016e-05,2.359550509731575364e-08,5.112939454066273096e-07,1.431616522971627987e-07,1.343271366363476094e-07,7.830326428806666365e-05
4.170000000000000373e-01,6.732535538970584683e-05,2.197585288113885148e-08,5.250316784780504492e-07,1.345957538532961210e-07,1.245252952376378691e-07,6.651922680925572112e-05
4.180000000000000382e-01,5.517390437701831675e-05,1.985440835297660011e-08,5.382731962940354851e-07,1.261944331775648210e-07,1.139673390031733456e-07,5.437561500019056477e-05
4.190000000000000391e-01,4.331240488567756491e-05,1.735410699161392263e-08,5.510469879924528112e-07,1.179803103647872204e-07,1.034161367020111341e-07,4.252260734362670204e-05
4.199999999999999845e-01,3.230784044380764796e-05,1.509631656405252720e-08,5.634234921575458651e-07,1.099786560400705260e-07,9.392123575748554046e-08,3.152542074328849023e-05
4.209999999999999853e-01,2.261800101530411542e-05,1.343023072871565527e-08,5.753983922180043845e-07,1.022032527168961482e-07,8.548143544772675244e-08,2.184148770419277230e-05
4.219999999999999862e-01,1.458307751538345609e-05,1.215901893113663265e-08,5.868919934779405769e-07,9.465845547534828159e-08,7.734471937415903842e-08,1.381202332812487212e-05
4.229999999999999871e-01,8.420842373461423093e-06,1.100179202792536739e-08,5.978398779172116807e-07,8.734993966551914851e-08,6.917244608069458772e-08,7.655478317770073043e-06
4.239999999999999880e-01,4.221445218867892255e-06,1.001649110271181357e-08,6.082374326848048571e-07,8.028881169185758447e-08,6.134153987137798732e-08,3.461560943517140204e-06
4.249999999999999889e-01,1.949949819894729524e-06,9.429663887969962752e-09,6.180947733132470253e-07,7.348723440046689727e-08,5.421987932879903553e-08,1.194718268964246595e-06
4.259999999999999898e-01,1.462214539552833486e-06,9.250835220411295379e-09,6.273937684723919341e-07,6.695505531774881351e-08,4.768017941622391860e-08,7.109347011260575943e-07
4.269999999999999907e-01,2.528219859907742692e-06,9.274919800671068055e-09,6.361130776593457337e-07,6.070154178871079721e-08,4.146818031221301806e-08,1.780662140346802015e-06
4.279999999999999916e-01,4.853964706027303373e-06,9.399918444319943740e-09,6.442621459979368684e-07,5.473661570366837460e-08,3.566273600817560337e-08,4.109903289873202661e-06
4.289999999999999925e-01,8.101380477338565280e-06,9.726139150693198257e-09,6.518503089191151427e-07,4.906788905448315175e-08,3.049344783667259680e-08,7.360242692377601915e-06
4.299999999999999933e-01,1.191144485733283692e-05,1.030275424658366624e-08,6.588349418474937935e-07,4.369844103040102848e-08,2.591430806200406431e-08,1.117269441214635484e-05
4.309999999999999942e-01,1.593056258762723246e-05,1.094927745398633813e-08,6.651461489498929226e-07,3.863035772445201380e-08,2.167203941029103648e-08,1.519416476408861046e-05
4.319999999999999951e-01,1.983324013635897004e-05,1.144212195600159155e-08,6.707736433535577961e-07,3.387002388744137755e-08,1.773506079375006732e-08,1.909941928636821996e-05
4.329999999999999960e-01,2.333630936671631455e-05,1.178146345912237055e-08,6.757894489002464168e-07,2.942743499257339289e-08,1.436387754955446757e-08,2.260494714181481943e-05
4.339999999999999969e-01,2.620801672716339674e-05,1.213511137515207168e-08,6.802536593090304466e-07,2.530975874612208598e-08,1.170808323755042944e-08,2.547861011449554174e-05
4.349999999999999978e-01,2.827723128162458975e-05,1.254659317858312346e-08,6.841211137290760670e-07,2.151753292725219933e-08,9.575806402826354074e-09,2.754947023538685346e-05
4.359999999999999987e-01,2.944159285120928819e-05,1.283746839548655995e-08,6.872838149251707991e-07,1.804838888002878003e-08,7.732128405252600780e-09,2.871569105060334975e-05
4.369999999999999996e-01,2.966877878884048892e-05,1.283728538647074579e-08,6.897044065088563501e-07,1.490316735688250740e-08,6.248645741181577019e-09,2.894508528384709747e-05
4.380000000000000004e-01,2.898917928440463020e-05,1.260496696655140224e-08,6.914650912081852043e-07,1.208671496152440463e-08,5.369206775624135190e-09,2.826765330449274407e-05
4.390000000000000013e-01,2.748506960606583366e-05,1.234042789082941655e-08,6.926637263880735179e-07,9.603229386778433134e-09,5.124361106339991372e-09,2.676533786129381138e-05
4.400000000000000022e-01,2.528139257447741599e-05,1.213192367927454593e-08,6.932926723253645069e-07,7.452648410826223621e-09,5.295514106582340711e-09,2.456321981595536690e-05
4.410000000000000031e-01,2.253730482959286698e-05,1.188599701989352042e-08,6.932570324651257848e-07,5.631978995044178470e-09,5.759017616917920052e-09,2.182077080349588487e-05
4.420000000000000040e-01,1.943461040761297528e-05,1.149959076278830142e-08,6.925012615690798884e-07,4.138709286772531514e-09,6.659882824100389832e-09,1.871981096317023495e-05
4.430000000000000049e-01,1.616285758520048048e-05,1.101266900179487054e-08,6.910758922912349601e-07,2.971871498326344434e-09,8.161428648615315780e-09,1.544963572376050975e-05
4.440000000000000058e-01,1.290527260044579138e-05,1.055640252684239100e-08,6.890682887612227383e-07,2.130487449991891320e-09,1.018161151655813756e-08,1.219333581019117607e-05
4.450000000000000067e-01,9.828732316175458147e-06,1.021083572298656190e-08,6.865023941012236286e-07,1.612191606084288621e-09,1.251952167619230136e-08,9.117887373068970738e-06
4.460000000000000075e-01,7.076770769562973569e-06,9.967788199558410263e-09,6.833356009262842649e-07,1.413410503442254358e-09,1.515180083976082337e-08,6.366902169093928022e-06
4.470000000000000084e-01,4.763281647484830449e-06,9.803637325158393761e-09,6.795359081816219044e-07,1.530046619109892804e-09,1.823554792363089420e-08,4.054176507435309381e-06
4.480000000000000093e-01,2.967112377078955162e-06,9.726744883394732775e-09,6.751248479459739456e-07,1.957646245888616846e-09,2.183935416396752444e-08,2.258463783839730332e-06
4.490000000000000102e-01,1.729617981757081470e-06,9.749585277828287036e-09,6.701428734756593289e-07,2.691296160113617246e-09,2.583917787190815835e-08,1.021195048971572091e-06
4.500000000000000111e-01,1.055817673261747120e-06,9.861654452803158688e-09,6.646072265049785068e-07,3.725604423447447960e-09,3.012152893044233803e-08,3.475016589500756573e-07
4.510000000000000120e-01,9.176809616057870462e-07,1.005165326016628705e-08,6.585229077197168081e-07,5.054605768786563428e-09,3.474061388495294363e-08,2.093111809721645209e-07
4.520000000000000129e-01,1.258303596408587736e-06,1.033000639681441421e-08,6.519115810568416646e-07,6.671730350532949351e-09,3.977767661566193703e-08,5.496126019887368689e-07
4.530000000000000138e-01,1.997259932362741274e-06,1.070838908741495218e-08,6.447997911032367326e-07,8.570266541837503884e-09,4.515919622769505305e-08,1.288022289402557127e-06
4.540000000000000147e-01,3.037486830407725250e-06,1.117332283815367484e-08,6.371862995689071097e-07,1.074382788419117711e-08,5.075974042124427044e-08,2.327623639695228813e-06
4.550000000000000155e-01,4.272782571071352757e-06,1.169667072614169135e-08,6.290532203881450846e-07,1.318567779038975239e-08,5.662589210554508859e-08,3.562221110061131308e-06
4.560000000000000164e-01,5.594729114106908614e-06,1.225502760618832188e-08,6.204178119175452041e-07,1.588728821038851612e-08,6.292008032181199280e-08,4.883248906050974712e-06
4.570000000000000173e-01,6.898983878070284781e-06,1.281844243779776144e-08,6.113464900157377178e-07,1.883836728305866207e-08,6.962472245200935220e-08,6.186355855881681069e-06
4.580000000000000182e-01,8.091380567826364988e-06,1.333961182997872377e-08,6.018964280821406720e-07,2.202921158529518333e-08,7.648158785708571319e-08,7.377633728471864107e-06
4.590000000000000191e-01,9.093269348503522145e-06,1.379156440855110743e-08,5.920586938641000185e-07,2.545261914705848606e-08,8.332867406929957696e-08,8.378637797014512552e-06
4.600000000000000200e-01,9.844887602069740554e-06,1.421370272839266875e-08,5.817872232421207766e-07,2.910221959882625254e-08,9.036007639125821071e-08,9.129424380109142021e-06
4.610000000000000209e-01,1.030668629857287887e-05,1.467885157738631238e-08,5.710829387295609845e-07,3.296868868668823598e-08,9.787573629145197120e-08,9.590080083287791038e-06
4.620000000000000218e-01,1.045983505269807362e-05,1.519580643320851272e-08,5.600212221292875559e-07,3.703889750670254896e-08,1.058274265739417649e-07,9.741751700054932810e-06
4.630000000000000226e-01,1.030647193019769405e-05,1.567640125068165033e-08,5.486830568195830266e-07,4.129978090286238626e-08,1.138210843772507508e-07,9.586991606847315971e-06
4.640000000000000235e-01,9.868613465674807306e-06,1.603085030297815131e-08,5.370795779872100608e-07,4.574224993301491452e-08,1.216195988954470715e-07,9.148141188556156367e-06
4.650000000000000244e-01,9.184743559861855661e-06,1.627738199751243971e-08,5.251680605158143060e-07,5.035987826099456445e-08,1.294572786298186487e-07,8.463480960457716185e-06
4.660000000000000253e-01,8.305104976049765468e-06,1.652012937911768308e-08,5.129345219308571969e-07,5.514385308093916976e-08,1.377106428468452300e-07,7.582795828812005764e-06
